record_ID,units_sold
222677,43.0
222681,21.0
222682,33.0
222683,56.0
222687,106.0
222688,86.0
222694,50.0
222695,35.0
222678,29.0
222689,92.0
222690,38.0
222691,33.0
222693,56.0
222697,15.0
222698,20.0
222700,16.0
222684,7.0
222696,13.0
222701,32.0
222702,43.0
222939,3.0
222947,31.0
223021,12.0
223023,11.0
223024,26.0
223028,51.0
223029,50.0
223032,58.0
223033,37.0
223030,24.0
223031,16.0
223026,10.0
223099,39.0
223103,28.0
223104,87.0
223105,48.0
223109,101.0
223110,104.0
223117,38.0
223118,23.0
223100,22.0
223111,122.0
223112,14.0
223113,16.0
223116,37.0
223120,21.0
223121,23.0
223106,11.0
223107,8.0
223102,12.0
224036,39.0
224038,6.0
224039,24.0
224040,32.0
224044,60.0
224045,56.0
224050,46.0
224051,28.0
224046,49.0
224047,13.0
224048,18.0
224049,37.0
224053,12.0
224054,16.0
224056,9.0
224041,1.0
224052,4.0
222705,17.0
222706,39.0
222707,24.0
222710,31.0
222711,36.0
222714,26.0
222709,11.0
222712,14.0
222713,9.0
222717,13.0
222723,25.0
222724,36.0
222725,18.0
222728,31.0
222729,24.0
222734,13.0
222730,20.0
222733,9.0
222737,3.0
222722,11.0
222726,6.0
223084,17.0
223089,38.0
223093,41.0
223094,25.0
223092,18.0
223097,9.0
224107,11.0
224108,18.0
224109,26.0
224110,27.0
224111,28.0
224115,18.0
224116,51.0
224119,14.0
224120,14.0
224123,134.0
224124,88.0
224128,74.0
224129,82.0
224130,124.0
224134,133.0
224135,74.0
224140,68.0
224141,29.0
224125,65.0
224133,16.0
224136,83.0
224137,15.0
224138,10.0
224139,45.0
224143,18.0
224144,37.0
224145,19.0
224148,80.0
224149,98.0
224153,13.0
224154,66.0
224155,38.0
224159,95.0
224160,34.0
224165,30.0
224166,28.0
224150,24.0
224158,12.0
224161,33.0
224162,15.0
224163,11.0
224164,37.0
224168,12.0
224169,15.0
224171,7.0
224151,7.0
224156,24.0
224157,31.0
224167,9.0
224172,7.0
224173,35.0
224174,36.0
224175,38.0
224178,36.0
224179,39.0
224183,96.0
224184,30.0
224189,51.0
224190,33.0
224185,29.0
224186,16.0
224187,12.0
224188,32.0
224192,15.0
224193,18.0
224195,3.0
224180,13.0
224181,10.0
224196,8.0
224197,20.0
224198,247.0
224199,205.0
224203,83.0
224204,118.0
224205,198.0
224209,138.0
224210,84.0
224216,69.0
224217,35.0
224200,72.0
224211,140.0
224212,36.0
224213,25.0
224215,63.0
224219,38.0
224220,76.0
224222,58.0
224201,47.0
224218,14.0
224221,7.0
224224,21.0
224225,122.0
224226,75.0
224228,43.0
224229,52.0
224230,88.0
224234,63.0
224235,29.0
224240,29.0
224233,19.0
224236,43.0
224237,14.0
224238,8.0
224239,34.0
224243,18.0
224244,23.0
224248,143.0
224249,95.0
224253,96.0
224254,91.0
224255,124.0
224257,56.0
224258,93.0
224264,64.0
224250,71.0
224259,107.0
224260,23.0
224261,8.0
224263,46.0
224267,16.0
224268,31.0
224270,33.0
224251,11.0
224266,18.0
224273,39.0
224277,13.0
224278,31.0
224279,36.0
224283,57.0
224284,21.0
224290,49.0
224291,26.0
224282,12.0
224285,30.0
224286,14.0
224287,13.0
224289,30.0
224293,15.0
224294,17.0
224280,12.0
224281,17.0
224292,16.0
224295,37.0
224296,24.0
224298,5.0
224299,17.0
224300,29.0
224304,64.0
224305,15.0
224310,30.0
224311,22.0
224306,25.0
224307,20.0
224314,19.0
224301,11.0
224377,106.0
224378,68.0
224381,41.0
224382,65.0
224383,89.0
224386,72.0
224387,54.0
224392,36.0
224393,18.0
224379,35.0
224388,61.0
224389,11.0
224391,40.0
224395,19.0
224396,38.0
224397,8.0
224394,14.0
224399,72.0
224400,89.0
224403,34.0
224404,43.0
224405,36.0
224409,36.0
224410,55.0
224413,68.0
224414,30.0
224401,28.0
224411,34.0
224412,18.0
224417,21.0
224415,9.0
224418,33.0
224419,25.0
224422,15.0
224423,30.0
224427,81.0
224428,20.0
224433,41.0
224434,22.0
224429,67.0
224430,14.0
224431,12.0
224432,27.0
224436,10.0
224437,14.0
224440,48.0
224441,73.0
224444,26.0
224445,46.0
224446,49.0
224450,72.0
224451,24.0
224457,65.0
224458,34.0
224442,28.0
224449,17.0
224452,82.0
224453,20.0
224454,14.0
224456,41.0
224460,12.0
224461,24.0
224447,14.0
224448,22.0
224459,15.0
224462,10.0
224464,8.0
224465,13.0
224469,13.0
224470,28.0
224474,34.0
224475,21.0
224479,21.0
224480,14.0
224476,13.0
224483,20.0
224484,150.0
224485,107.0
224488,53.0
224489,52.0
224490,106.0
224494,103.0
224495,93.0
224500,65.0
224501,18.0
224486,83.0
224496,77.0
224497,24.0
224498,16.0
224499,36.0
224503,23.0
224504,46.0
224506,19.0
224502,11.0
224511,160.0
224512,107.0
224516,66.0
224517,70.0
224518,104.0
224522,57.0
224523,51.0
224528,37.0
224529,18.0
224513,56.0
224524,68.0
224527,37.0
224531,20.0
224532,24.0
224519,32.0
224533,37.0
224535,70.0
224536,65.0
224539,17.0
224540,32.0
224541,52.0
224545,92.0
224546,22.0
224551,57.0
224552,32.0
224537,42.0
224544,22.0
224547,59.0
224548,26.0
224549,19.0
224550,61.0
224554,22.0
224555,25.0
224557,8.0
224542,13.0
224543,16.0
224553,11.0
224559,21.0
224556,11.0
224560,35.0
224561,20.0
224563,5.0
224564,30.0
224565,31.0
224568,54.0
224569,17.0
224572,39.0
224573,18.0
224567,11.0
224570,31.0
224571,19.0
224575,13.0
224576,13.0
224566,20.0
224589,77.0
224590,38.0
224593,37.0
224594,38.0
224595,53.0
224596,52.0
224597,25.0
224602,29.0
224603,16.0
224591,18.0
224598,37.0
224599,14.0
224601,20.0
224606,18.0
224608,3.0
224609,55.0
224610,36.0
224611,4.0
224612,19.0
224613,38.0
224615,54.0
224616,28.0
224621,37.0
224622,25.0
224614,7.0
224617,40.0
224618,20.0
224619,25.0
224620,44.0
224624,15.0
224625,19.0
224623,12.0
224627,22.0
224628,30.0
224629,187.0
224630,137.0
224634,68.0
224635,74.0
224636,104.0
224640,151.0
224641,69.0
224648,87.0
224649,71.0
224631,109.0
224639,15.0
224642,61.0
224643,31.0
224647,35.0
224651,14.0
224652,31.0
224654,21.0
224655,10.0
224675,74.0
224676,73.0
224679,48.0
224680,49.0
224681,83.0
224685,74.0
224686,34.0
224690,38.0
224677,40.0
224687,38.0
224689,24.0
224694,25.0
224695,7.0
224692,10.0
224697,118.0
224698,90.0
224700,33.0
224701,48.0
224702,92.0
224704,67.0
224705,29.0
224710,42.0
224711,22.0
224699,37.0
224706,69.0
224707,18.0
224708,44.0
224709,38.0
224713,14.0
224714,25.0
224716,20.0
224715,1.0
224758,15.0
224761,13.0
224762,35.0
224763,38.0
224767,26.0
224768,25.0
224773,26.0
224774,19.0
224760,10.0
224766,26.0
224769,31.0
224771,11.0
224772,21.0
224765,18.0
224777,201.0
224778,172.0
224782,56.0
224783,66.0
224784,120.0
224788,68.0
224789,42.0
224794,56.0
224795,16.0
224779,23.0
224787,26.0
224790,78.0
224791,9.0
224792,4.0
224793,36.0
224797,19.0
224798,26.0
224799,5.0
224802,141.0
224803,26.0
224807,10.0
224808,40.0
224809,32.0
224813,52.0
224814,36.0
224819,48.0
224820,28.0
224804,11.0
224812,10.0
224815,29.0
224816,9.0
224817,9.0
224822,13.0
224823,17.0
224810,9.0
224811,9.0
224821,10.0
224824,64.0
224825,71.0
224827,10.0
224828,30.0
224829,50.0
224833,56.0
224834,22.0
224839,45.0
224840,30.0
224826,12.0
224832,18.0
224835,30.0
224836,15.0
224837,13.0
224838,38.0
224842,13.0
224843,19.0
224845,9.0
224830,13.0
224831,10.0
224846,31.0
224847,27.0
224849,16.0
224850,60.0
224851,27.0
224854,46.0
224855,20.0
224859,33.0
224856,40.0
224858,15.0
224863,5.0
224864,3.0
224865,5.0
224866,29.0
224867,56.0
224868,50.0
224870,15.0
224871,26.0
224872,30.0
224876,28.0
224877,16.0
224882,31.0
224883,19.0
224869,14.0
224875,7.0
224878,26.0
224880,25.0
224881,19.0
224886,14.0
224887,5.0
224873,6.0
224874,7.0
224889,27.0
224890,56.0
224891,48.0
224894,31.0
224895,28.0
224896,66.0
224900,22.0
224901,31.0
224904,25.0
224892,30.0
224899,20.0
224902,31.0
224903,18.0
224909,45.0
224910,37.0
224911,29.0
224912,42.0
224913,44.0
224916,21.0
224917,66.0
224922,20.0
224918,36.0
224921,16.0
224926,8.0
224927,61.0
224928,43.0
224931,37.0
224932,46.0
224933,60.0
224934,62.0
224935,43.0
224940,50.0
224941,20.0
224929,23.0
224936,58.0
224939,23.0
224943,23.0
224944,28.0
224945,4.0
224946,20.0
224949,20.0
224950,15.0
224951,14.0
224952,17.0
224957,39.0
224958,33.0
224961,41.0
224962,32.0
224960,27.0
224965,37.0
224966,33.0
224967,7.0
224969,22.0
224971,42.0
224972,20.0
224977,33.0
224978,15.0
224973,32.0
224974,16.0
224975,21.0
224976,17.0
224981,10.0
224983,18.0
224985,21.0
224986,34.0
224990,18.0
224991,29.0
224992,40.0
224995,54.0
224996,29.0
225001,50.0
225002,25.0
224987,21.0
224994,14.0
224997,29.0
224999,13.0
225000,25.0
225004,10.0
225005,17.0
224988,9.0
224993,9.0
225008,17.0
225013,37.0
225014,22.0
225018,26.0
225019,31.0
225022,28.0
225017,12.0
225020,24.0
225021,13.0
225026,5.0
225015,12.0
225016,20.0
225027,36.0
225028,17.0
225030,7.0
225031,29.0
225032,18.0
225035,63.0
225036,18.0
225041,52.0
225042,35.0
225029,20.0
225034,9.0
225037,31.0
225038,20.0
225045,17.0
225033,8.0
225047,45.0
225048,34.0
225051,27.0
225052,31.0
225053,38.0
225057,40.0
225058,23.0
225063,35.0
225064,22.0
225056,11.0
225059,36.0
225060,23.0
225061,18.0
225062,37.0
225066,14.0
225067,16.0
225068,12.0
225054,11.0
225055,11.0
225069,128.0
225070,98.0
225073,56.0
225074,68.0
225075,110.0
225079,83.0
225080,92.0
225085,49.0
225071,40.0
225078,17.0
225081,59.0
225084,42.0
225089,27.0
225093,30.0
225094,34.0
225097,10.0
225098,30.0
225099,32.0
225102,44.0
225103,16.0
225108,30.0
225095,10.0
225104,31.0
225105,22.0
225106,17.0
225107,23.0
225112,18.0
225114,18.0
225115,18.0
225118,27.0
225119,49.0
225120,39.0
225123,199.0
225124,38.0
225127,77.0
225128,40.0
225125,30.0
225126,16.0
225131,25.0
225117,15.0
225134,39.0
225135,46.0
225138,23.0
225139,48.0
225140,45.0
225144,56.0
225145,30.0
225150,17.0
225151,17.0
225136,26.0
225143,16.0
225146,50.0
225147,17.0
225149,29.0
225153,20.0
225154,16.0
225141,19.0
225142,22.0
225152,8.0
225156,48.0
225157,47.0
225160,23.0
225161,35.0
225162,55.0
225164,34.0
225165,25.0
225166,28.0
225169,23.0
225173,29.0
225176,117.0
225177,91.0
225180,38.0
225181,51.0
225182,72.0
225186,69.0
225187,48.0
225190,27.0
225191,19.0
225178,33.0
225188,59.0
225189,37.0
225194,23.0
225196,156.0
225197,107.0
225201,50.0
225202,54.0
225203,112.0
225205,74.0
225206,104.0
225212,79.0
225213,36.0
225198,68.0
225207,75.0
225208,26.0
225209,27.0
225211,39.0
225215,18.0
225216,37.0
225218,21.0
225214,13.0
225217,3.0
225221,241.0
225222,131.0
225226,87.0
225227,79.0
225228,109.0
225232,82.0
225233,57.0
225239,74.0
225240,26.0
225223,63.0
225234,95.0
225235,13.0
225236,11.0
225238,44.0
225242,26.0
225243,28.0
225245,9.0
225224,7.0
225241,12.0
225249,21.0
225250,20.0
225253,14.0
225254,23.0
225255,34.0
225258,85.0
225259,35.0
225264,32.0
225251,4.0
225260,29.0
225261,7.0
225262,24.0
225267,19.0
225252,13.0
225269,21.0
225270,21.0
225272,8.0
225273,17.0
225274,22.0
225277,37.0
225278,14.0
225283,45.0
225284,27.0
225279,17.0
225282,18.0
225286,7.0
225287,8.0
225288,5.0
225291,6.0
225293,17.0
225297,16.0
225295,19.0
225300,102.0
225301,71.0
225303,32.0
225304,50.0
225305,70.0
225309,60.0
225310,47.0
225315,48.0
225302,38.0
225311,49.0
225312,26.0
225313,10.0
225314,29.0
225318,16.0
225319,29.0
225317,10.0
225322,58.0
225323,24.0
225326,35.0
225327,40.0
225330,33.0
225331,24.0
225336,24.0
225337,12.0
225332,40.0
225335,20.0
225340,20.0
225343,151.0
225344,79.0
225347,32.0
225348,53.0
225349,99.0
225352,67.0
225353,42.0
225358,40.0
225359,20.0
225345,29.0
225354,64.0
225355,16.0
225357,24.0
225361,15.0
225362,32.0
225364,15.0
225365,15.0
225370,19.0
225371,20.0
225375,86.0
225376,48.0
225382,30.0
225374,7.0
225377,30.0
225378,5.0
225380,13.0
225384,12.0
225387,37.0
225388,30.0
225391,14.0
225392,17.0
225394,31.0
225395,19.0
225400,33.0
225401,24.0
225396,43.0
225397,16.0
225398,16.0
225399,37.0
225403,11.0
225404,12.0
225406,6.0
225407,14.0
225408,12.0
225412,13.0
225413,29.0
225414,27.0
225418,23.0
225419,36.0
225424,30.0
225425,18.0
225417,8.0
225420,36.0
225423,18.0
225415,10.0
225416,15.0
225428,122.0
225429,74.0
225433,54.0
225434,94.0
225435,133.0
225439,109.0
225440,91.0
225447,40.0
225448,26.0
225430,57.0
225438,6.0
225441,111.0
225442,30.0
225443,18.0
225446,45.0
225450,25.0
225451,31.0
225453,27.0
225431,26.0
225437,9.0
225452,3.0
225454,69.0
225432,21.0
225456,47.0
225457,36.0
225460,41.0
225461,42.0
225462,57.0
225466,25.0
225467,44.0
225470,33.0
225471,14.0
225458,11.0
225468,50.0
225469,33.0
225473,32.0
225474,18.0
225463,23.0
225475,93.0
225476,64.0
225478,38.0
225479,47.0
225480,64.0
225484,24.0
225485,58.0
225488,69.0
225477,27.0
225486,45.0
225487,40.0
225492,24.0
225493,1.0
225495,141.0
225496,117.0
225500,68.0
225501,90.0
225502,132.0
225505,147.0
225506,75.0
225513,114.0
225514,44.0
225497,71.0
225507,91.0
225508,26.0
225512,51.0
225516,36.0
225517,39.0
225518,15.0
225503,9.0
225521,68.0
225522,55.0
225524,13.0
225525,31.0
225526,49.0
225530,81.0
225531,36.0
225537,68.0
225538,64.0
225523,21.0
225529,17.0
225532,44.0
225533,18.0
225534,22.0
225536,72.0
225540,20.0
225541,32.0
225527,11.0
225528,12.0
225542,3.0
225544,14.0
225548,27.0
225549,21.0
225552,59.0
225553,27.0
225557,58.0
225558,35.0
225554,34.0
225555,8.0
225556,29.0
225561,16.0
225550,8.0
225551,9.0
225563,32.0
225564,47.0
225566,21.0
225567,33.0
225568,28.0
225572,24.0
225573,26.0
225577,23.0
225578,31.0
225574,29.0
225576,15.0
225570,14.0
225581,52.0
225582,41.0
225585,16.0
225586,34.0
225587,46.0
225591,65.0
225592,21.0
225597,29.0
225598,26.0
225583,6.0
225590,18.0
225593,28.0
225594,15.0
225595,10.0
225596,33.0
225600,10.0
225601,9.0
225588,15.0
225589,17.0
225603,126.0
225604,100.0
225606,47.0
225607,72.0
225608,118.0
225611,69.0
225612,89.0
225617,28.0
225605,28.0
225610,13.0
225613,56.0
225614,19.0
225615,13.0
225616,42.0
225620,23.0
225621,32.0
225627,54.0
225628,44.0
225630,43.0
225631,38.0
225632,112.0
225636,59.0
225637,38.0
225640,27.0
225629,12.0
225638,54.0
225639,43.0
225643,13.0
225644,2.0
225645,32.0
225646,28.0
225648,28.0
225649,70.0
225650,37.0
225654,32.0
225655,55.0
225658,77.0
225659,33.0
225647,5.0
225656,51.0
225657,32.0
225661,30.0
225662,30.0
225687,91.0
225688,68.0
225692,53.0
225693,63.0
225694,116.0
225697,98.0
225698,48.0
225704,67.0
225705,23.0
225689,43.0
225699,79.0
225700,19.0
225701,9.0
225703,51.0
225707,17.0
225708,31.0
225710,7.0
225713,38.0
225714,39.0
225717,16.0
225718,28.0
225719,30.0
225723,57.0
225724,29.0
225729,24.0
225730,25.0
225715,15.0
225725,46.0
225726,17.0
225727,14.0
225728,29.0
225733,15.0
225734,8.0
225735,18.0
224317,47.0
224320,16.0
224321,39.0
224322,56.0
224326,93.0
224327,52.0
224333,66.0
224334,33.0
224318,31.0
224328,62.0
224329,26.0
224330,30.0
224332,63.0
224336,10.0
224337,18.0
224339,16.0
224323,11.0
224335,8.0
224340,44.0
224341,30.0
224577,2.0
224585,14.0
224657,8.0
224659,14.0
224660,23.0
224664,46.0
224665,23.0
224668,71.0
224669,35.0
224666,14.0
224667,16.0
224662,12.0
224732,42.0
224736,19.0
224737,87.0
224738,44.0
224742,125.0
224743,42.0
224750,38.0
224751,20.0
224733,21.0
224744,87.0
224745,12.0
224746,11.0
224749,37.0
224753,20.0
224754,22.0
224739,14.0
224740,9.0
224735,8.0
225665,39.0
225667,2.0
225668,15.0
225669,25.0
225673,74.0
225674,19.0
225679,37.0
225680,27.0
225675,32.0
225676,17.0
225677,17.0
225678,44.0
225682,12.0
225683,14.0
225685,8.0
225670,1.0
225681,4.0
224344,15.0
224345,35.0
224346,23.0
224349,30.0
224350,38.0
224353,20.0
224348,19.0
224351,21.0
224352,8.0
224356,12.0
224362,13.0
224363,32.0
224364,19.0
224367,30.0
224368,10.0
224373,11.0
224369,32.0
224372,8.0
224376,3.0
224361,14.0
224365,6.0
224719,13.0
224723,32.0
224727,51.0
224728,30.0
224726,7.0
224730,9.0
225736,14.0
225737,15.0
225738,38.0
225739,37.0
225740,24.0
225744,16.0
225745,50.0
225748,13.0
225749,15.0
225752,110.0
225753,67.0
225757,73.0
225758,83.0
225759,95.0
225763,124.0
225764,86.0
225769,91.0
225770,32.0
225754,65.0
225762,21.0
225765,57.0
225766,18.0
225767,11.0
225768,40.0
225772,19.0
225773,40.0
225774,20.0
225777,68.0
225778,94.0
225782,15.0
225783,66.0
225784,49.0
225788,82.0
225789,30.0
225794,45.0
225795,30.0
225779,20.0
225787,14.0
225790,30.0
225791,17.0
225792,11.0
225793,37.0
225797,13.0
225798,15.0
225800,4.0
225780,14.0
225785,26.0
225786,23.0
225796,9.0
225801,5.0
225802,22.0
225803,49.0
225804,40.0
225807,33.0
225808,33.0
225812,80.0
225813,27.0
225819,58.0
225820,35.0
225814,30.0
225815,19.0
225816,17.0
225818,28.0
225822,19.0
225823,23.0
225825,2.0
225809,12.0
225810,12.0
225826,5.0
225827,11.0
225828,185.0
225829,160.0
225833,80.0
225834,101.0
225835,204.0
225839,88.0
225840,62.0
225846,77.0
225847,52.0
225830,107.0
225841,148.0
225842,40.0
225843,31.0
225845,58.0
225849,47.0
225850,78.0
225852,50.0
225831,59.0
225848,19.0
225851,6.0
225854,28.0
225855,76.0
225856,67.0
225858,49.0
225859,50.0
225860,66.0
225864,45.0
225865,32.0
225870,30.0
225863,24.0
225866,39.0
225867,14.0
225868,9.0
225869,25.0
225873,20.0
225874,26.0
225877,109.0
225878,66.0
225882,83.0
225883,92.0
225884,124.0
225886,83.0
225887,90.0
225893,82.0
225879,70.0
225888,95.0
225889,26.0
225890,11.0
225892,40.0
225896,18.0
225897,30.0
225899,38.0
225880,18.0
225895,23.0
225902,38.0
225906,19.0
225907,24.0
225908,13.0
225912,51.0
225913,21.0
225919,56.0
225920,27.0
225911,20.0
225914,29.0
225915,13.0
225916,14.0
225918,27.0
225922,17.0
225923,19.0
225909,14.0
225910,20.0
225921,18.0
225924,33.0
225925,36.0
225927,13.0
225928,19.0
225929,12.0
225933,38.0
225934,21.0
225939,28.0
225940,26.0
225935,31.0
225936,9.0
225943,21.0
225930,23.0
226006,105.0
226007,67.0
226010,49.0
226011,64.0
226012,77.0
226015,77.0
226016,50.0
226021,31.0
226022,28.0
226008,37.0
226017,47.0
226018,15.0
226020,32.0
226024,21.0
226025,44.0
226026,6.0
226023,20.0
226028,54.0
226029,67.0
226032,38.0
226033,45.0
226034,38.0
226038,34.0
226039,52.0
226042,65.0
226043,35.0
226030,17.0
226040,29.0
226041,20.0
226046,22.0
226044,11.0
226047,31.0
226048,35.0
226051,18.0
226052,26.0
226056,76.0
226057,20.0
226062,33.0
226063,24.0
226058,67.0
226059,14.0
226060,11.0
226061,27.0
226065,9.0
226066,15.0
226069,34.0
226070,76.0
226073,26.0
226074,42.0
226075,43.0
226079,112.0
226080,28.0
226086,47.0
226087,31.0
226071,28.0
226078,22.0
226081,51.0
226082,20.0
226083,14.0
226085,38.0
226089,15.0
226090,29.0
226076,17.0
226077,25.0
226088,20.0
226091,8.0
226093,16.0
226094,21.0
226098,12.0
226099,23.0
226103,33.0
226104,24.0
226108,26.0
226109,18.0
226105,26.0
226112,26.0
226113,115.0
226114,73.0
226117,61.0
226118,50.0
226119,106.0
226123,118.0
226124,68.0
226129,51.0
226130,27.0
226115,84.0
226125,59.0
226126,24.0
226127,14.0
226128,32.0
226132,25.0
226133,45.0
226135,21.0
226131,11.0
226140,129.0
226141,70.0
226145,64.0
226146,71.0
226147,94.0
226151,48.0
226152,46.0
226157,34.0
226158,20.0
226142,62.0
226153,72.0
226156,35.0
226160,23.0
226161,26.0
226148,35.0
226162,26.0
226164,66.0
226165,65.0
226168,21.0
226169,38.0
226170,52.0
226174,72.0
226175,22.0
226180,43.0
226181,34.0
226166,39.0
226173,24.0
226176,45.0
226177,24.0
226178,23.0
226179,52.0
226183,22.0
226184,24.0
226186,9.0
226171,15.0
226172,14.0
226182,14.0
226188,29.0
226185,12.0
226189,35.0
226190,27.0
226192,8.0
226193,30.0
226194,11.0
226198,50.0
226199,19.0
226202,30.0
226203,21.0
226197,21.0
226200,28.0
226201,21.0
226205,16.0
226206,16.0
226195,25.0
226219,49.0
226220,45.0
226223,50.0
226224,45.0
226225,41.0
226227,54.0
226228,22.0
226233,25.0
226234,17.0
226221,20.0
226229,37.0
226230,13.0
226232,19.0
226237,19.0
226239,2.0
226240,44.0
226241,31.0
226242,7.0
226243,27.0
226244,37.0
226246,51.0
226247,27.0
226252,32.0
226253,28.0
226245,7.0
226248,41.0
226249,20.0
226250,24.0
226251,30.0
226255,18.0
226256,21.0
226254,15.0
226259,9.0
226260,23.0
226261,105.0
226262,135.0
226266,55.0
226267,69.0
226268,85.0
226272,139.0
226273,66.0
226280,57.0
226281,99.0
226263,70.0
226271,18.0
226274,90.0
226275,34.0
226279,29.0
226283,17.0
226284,37.0
226286,25.0
226287,27.0
226307,58.0
226308,65.0
226311,58.0
226312,52.0
226313,81.0
226317,56.0
226318,31.0
226322,38.0
226309,56.0
226319,62.0
226321,23.0
226326,27.0
226327,5.0
226324,12.0
226329,122.0
226330,63.0
226332,41.0
226333,43.0
226334,71.0
226336,53.0
226337,31.0
226342,25.0
226343,28.0
226331,37.0
226338,58.0
226339,19.0
226340,22.0
226341,37.0
226345,17.0
226346,26.0
226348,22.0
226347,1.0
226392,26.0
226395,15.0
226396,43.0
226397,36.0
226401,32.0
226402,21.0
226407,24.0
226408,17.0
226394,16.0
226400,19.0
226403,24.0
226405,10.0
226406,21.0
226399,21.0
226411,120.0
226412,133.0
226416,62.0
226417,59.0
226418,115.0
226422,60.0
226423,35.0
226428,48.0
226429,20.0
226413,25.0
226421,25.0
226424,71.0
226425,10.0
226426,4.0
226427,32.0
226431,19.0
226432,26.0
226434,3.0
226437,152.0
226438,29.0
226442,12.0
226443,45.0
226444,11.0
226448,41.0
226449,14.0
226454,50.0
226455,30.0
226439,12.0
226447,12.0
226450,28.0
226451,10.0
226452,10.0
226457,15.0
226458,18.0
226445,11.0
226446,12.0
226456,11.0
226460,81.0
226461,64.0
226463,15.0
226464,34.0
226465,25.0
226469,58.0
226470,18.0
226475,42.0
226476,34.0
226462,17.0
226468,18.0
226471,31.0
226472,14.0
226473,12.0
226474,36.0
226478,13.0
226479,20.0
226481,4.0
226466,18.0
226467,10.0
226482,40.0
226483,40.0
226485,15.0
226486,58.0
226487,30.0
226490,34.0
226491,19.0
226496,24.0
226492,34.0
226495,18.0
226500,9.0
226501,2.0
226502,3.0
226503,22.0
226504,63.0
226505,51.0
226507,18.0
226508,29.0
226509,41.0
226513,36.0
226514,18.0
226519,30.0
226520,20.0
226506,17.0
226512,7.0
226515,42.0
226517,24.0
226518,20.0
226523,16.0
226524,3.0
226510,11.0
226511,10.0
226526,11.0
226527,70.0
226528,39.0
226531,40.0
226532,28.0
226533,64.0
226537,24.0
226538,34.0
226541,23.0
226529,50.0
226536,27.0
226539,40.0
226540,21.0
226546,42.0
226547,31.0
226548,38.0
226549,48.0
226550,42.0
226552,24.0
226553,31.0
226558,16.0
226554,35.0
226557,15.0
226562,6.0
226563,63.0
226564,46.0
226567,43.0
226568,49.0
226569,49.0
226570,61.0
226571,45.0
226576,49.0
226577,29.0
226565,24.0
226572,58.0
226575,22.0
226579,17.0
226580,22.0
226581,3.0
226582,16.0
226585,35.0
226586,18.0
226587,10.0
226588,20.0
226593,43.0
226594,36.0
226597,30.0
226598,35.0
226596,23.0
226601,49.0
226602,41.0
226603,12.0
226605,15.0
226607,47.0
226608,18.0
226613,30.0
226614,16.0
226609,28.0
226610,21.0
226611,23.0
226612,18.0
226617,12.0
226619,11.0
226621,30.0
226622,38.0
226626,19.0
226627,24.0
226628,34.0
226632,51.0
226633,25.0
226638,46.0
226639,25.0
226623,23.0
226631,12.0
226634,39.0
226636,13.0
226637,27.0
226641,11.0
226642,20.0
226624,14.0
226629,10.0
226645,19.0
226650,36.0
226651,21.0
226655,42.0
226656,33.0
226659,29.0
226654,14.0
226657,26.0
226658,13.0
226663,5.0
226652,14.0
226653,27.0
226664,44.0
226665,26.0
226667,3.0
226668,32.0
226669,13.0
226672,49.0
226673,20.0
226677,42.0
226678,30.0
226666,10.0
226671,16.0
226674,37.0
226675,20.0
226681,19.0
226670,12.0
226683,36.0
226684,35.0
226687,19.0
226688,30.0
226689,36.0
226693,49.0
226694,22.0
226699,34.0
226700,22.0
226692,12.0
226695,43.0
226696,22.0
226697,18.0
226698,42.0
226702,9.0
226703,16.0
226704,12.0
226690,14.0
226691,12.0
226705,83.0
226706,83.0
226709,73.0
226710,72.0
226711,103.0
226715,79.0
226716,94.0
226721,53.0
226707,41.0
226714,19.0
226717,45.0
226720,37.0
226725,31.0
226729,35.0
226730,40.0
226733,11.0
226734,38.0
226735,36.0
226738,43.0
226739,33.0
226744,27.0
226731,29.0
226740,34.0
226741,19.0
226742,18.0
226743,27.0
226748,17.0
226750,17.0
226751,22.0
226754,31.0
226755,60.0
226756,36.0
226759,78.0
226760,38.0
226764,63.0
226765,39.0
226761,30.0
226763,18.0
226768,24.0
226753,11.0
226771,38.0
226772,41.0
226775,29.0
226776,45.0
226777,55.0
226781,53.0
226782,34.0
226786,31.0
226787,17.0
226773,25.0
226780,24.0
226783,34.0
226784,17.0
226785,31.0
226789,21.0
226790,17.0
226778,22.0
226779,20.0
226788,12.0
226791,54.0
226792,62.0
226795,40.0
226796,41.0
226797,63.0
226799,40.0
226800,23.0
226801,31.0
226803,21.0
226807,19.0
226810,71.0
226811,57.0
226814,60.0
226815,60.0
226816,70.0
226820,81.0
226821,46.0
226824,34.0
226825,20.0
226812,35.0
226822,52.0
226823,29.0
226828,30.0
226830,122.0
226831,117.0
226835,55.0
226836,48.0
226837,89.0
226839,81.0
226840,70.0
226846,71.0
226847,36.0
226832,66.0
226841,58.0
226842,32.0
226843,26.0
226845,36.0
226849,18.0
226850,35.0
226852,25.0
226848,22.0
226851,4.0
226855,165.0
226856,119.0
226860,71.0
226861,76.0
226862,97.0
226865,85.0
226866,54.0
226872,64.0
226873,29.0
226857,58.0
226867,73.0
226868,14.0
226869,14.0
226871,36.0
226875,23.0
226876,28.0
226877,16.0
226858,16.0
226874,12.0
226881,27.0
226882,21.0
226885,14.0
226886,28.0
226887,15.0
226890,74.0
226891,35.0
226896,30.0
226883,13.0
226892,32.0
226893,5.0
226894,24.0
